teff,logg,Y,f_rain,kzz,FeH,CO,f_hole
750,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
750,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
750,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
750,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
750,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
750,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
750,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
800,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
800,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
800,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
800,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
800,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
800,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
800,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
800,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
800,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
800,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
800,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
800,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
800,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
800,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
800,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
800,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
800,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
800,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
800,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
800,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
800,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
850,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
850,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
850,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
850,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
850,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
850,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
850,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
850,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
850,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
850,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
850,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
850,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
850,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
850,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
850,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
850,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
850,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
850,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
850,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
850,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
850,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
900,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
900,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
900,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
900,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
900,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
900,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
900,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
900,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
900,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
900,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
900,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
900,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
900,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
900,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
900,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
900,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
900,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
900,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
900,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
900,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
900,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
950,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
950,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
950,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
950,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
950,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
950,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
950,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
950,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
950,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
950,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
950,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
950,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
950,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
950,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
950,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
950,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
950,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
950,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
950,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
950,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
950,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
1000,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1000,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
1000,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1000,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
1000,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1000,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
1000,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
1000,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1000,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
1000,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
1000,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1000,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
1000,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
1000,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1000,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
1000,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
1000,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
1000,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1000,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
1000,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1000,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
1100,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1100,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
1100,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1100,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
1100,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1100,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
1100,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
1100,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1100,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
1100,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
1100,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1100,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
1100,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
1100,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1100,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
1100,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
1100,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
1100,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1100,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
1100,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1100,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
1200,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1200,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
1200,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1200,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
1200,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1200,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
1200,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
1200,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1200,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
1200,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
1200,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1200,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
1200,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
1200,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1200,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
1200,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
1200,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
1200,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1200,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
1200,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1200,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
1300,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1300,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
1300,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1300,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
1300,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1300,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
1300,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
1300,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1300,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
1300,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
1300,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1300,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
1300,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
1300,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1300,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
1300,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
1300,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
1300,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1300,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
1300,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1300,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
1400,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1400,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
1400,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1400,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
1400,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1400,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
1400,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
1400,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1400,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
1400,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
1400,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1400,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
1400,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
1400,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1400,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
1400,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
1400,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
1400,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1400,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
1400,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1400,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
1500,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1500,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
1500,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1500,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
1500,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1500,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
1500,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
1500,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1500,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
1500,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
1500,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1500,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
1500,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
1500,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1500,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
1500,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
1500,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
1500,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1500,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
1500,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1500,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
1600,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1600,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
1600,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1600,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
1600,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1600,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
1600,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
1600,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1600,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
1600,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
1600,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1600,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
1600,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
1600,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1600,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
1600,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
1600,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
1600,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1600,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
1600,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1600,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
1700,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1700,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
1700,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1700,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
1700,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1700,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
1700,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
1700,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1700,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
1700,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
1700,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1700,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
1700,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
1700,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1700,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
1700,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
1700,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
1700,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1700,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
1700,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1700,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
1800,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1800,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
1800,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1800,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
1800,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1800,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
1800,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
1800,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1800,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
1800,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
1800,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1800,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
1800,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
1800,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1800,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
1800,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
1800,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
1800,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1800,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
1800,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1800,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
1900,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1900,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
1900,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1900,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
1900,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1900,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
1900,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
1900,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1900,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
1900,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
1900,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1900,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
1900,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
1900,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
1900,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
1900,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
1900,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
1900,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
1900,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
1900,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
1900,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
2000,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2000,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
2000,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
2000,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
2000,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2000,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
2000,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
2000,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2000,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
2000,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
2000,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2000,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
2000,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
2000,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2000,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
2000,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
2000,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
2000,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
2000,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
2000,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2000,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
2100,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2100,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
2100,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
2100,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
2100,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2100,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
2100,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
2100,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2100,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
2100,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
2100,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2100,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
2100,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
2100,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2100,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
2100,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
2100,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
2100,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
2100,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
2100,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2100,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
2200,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2200,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
2200,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
2200,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
2200,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2200,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
2200,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
2200,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2200,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
2200,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
2200,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2200,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
2200,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
2200,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2200,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
2200,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
2200,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
2200,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
2200,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
2200,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2200,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
2300,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2300,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
2300,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
2300,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
2300,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2300,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
2300,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
2300,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2300,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
2300,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
2300,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2300,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
2300,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
2300,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2300,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
2300,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
2300,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
2300,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
2300,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
2300,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2300,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
2400,3.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2400,3.0,0.28,0.0,100000.0,0.0,1.0,1.0
2400,3.25,0.28,0.0,100000.0,-0.5,1.0,1.0
2400,3.25,0.28,0.0,100000.0,0.0,1.0,1.0
2400,3.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2400,3.5,0.28,0.0,100000.0,0.0,1.0,1.0
2400,3.75,0.28,0.0,100000.0,0.0,1.0,1.0
2400,4.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2400,4.0,0.28,0.0,100000.0,0.0,1.0,1.0
2400,4.25,0.28,0.0,100000.0,0.0,1.0,1.0
2400,4.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2400,4.5,0.28,0.0,100000.0,0.0,1.0,1.0
2400,4.75,0.28,0.0,100000.0,0.0,1.0,1.0
2400,5.0,0.28,0.0,100000.0,-0.5,1.0,1.0
2400,5.0,0.28,0.0,100000.0,0.0,0.5,1.0
2400,5.0,0.28,0.0,100000.0,0.0,1.0,1.0
2400,5.0,0.28,0.0,100000.0,0.0,1.5,1.0
2400,5.25,0.28,0.0,100000.0,-0.5,1.0,1.0
2400,5.25,0.28,0.0,100000.0,0.0,1.0,1.0
2400,5.5,0.28,0.0,100000.0,-0.5,1.0,1.0
2400,5.5,0.28,0.0,100000.0,0.0,1.0,1.0
